nama_sample,ph_label,ppm_label,ntu_label,status_air,kelayakan,jenis_air,raw_ph,volt_ph,raw_tds,volt_tds,comp_volt_tds,raw_turb,volt_turb,suhu
Air Isi Ulang,7.34,10.0,NETRAL,LAYAK,Mineral,51535.20,2.5950,10667.60,0.5372,0.4997,2100,1.6923,2.56,28.75
Air Isi Ulang,7.34,10.0,NETRAL,LAYAK,Mineral,51266.40,2.5815,10680.40,0.5378,0.5003,2097,1.6899,2.72,28.75
Air Isi Ulang,7.34,10.0,NETRAL,LAYAK,Mineral,51436.00,2.5900,10640.40,0.5358,0.4984,2101,1.6931,2.51,28.75
Air Isi Ulang,7.34,10.0,NETRAL,LAYAK,Mineral,51572.00,2.5969,10651.60,0.5364,0.4989,2099,1.6915,2.62,28.75
Air Isi Ulang,7.34,10.0,NETRAL,LAYAK,Mineral,51468.00,2.5917,10643.60,0.5360,0.4986,2097,1.6899,2.72,28.75
Air Isi Ulang,7.34,10.0,NETRAL,LAYAK,Mineral,51336.80,2.5851,10715.60,0.5396,0.5019,2098,1.6907,2.67,28.75
Air Isi Ulang,7.34,10.0,NETRAL,LAYAK,Mineral,51396.00,2.5880,10702.80,0.5389,0.5013,2100,1.6923,2.56,28.75
Air Isi Ulang,7.34,10.0,NETRAL,LAYAK,Mineral,51439.20,2.5902,10642.00,0.5359,0.4985,2085,1.6802,3.33,28.75
Air Isi Ulang,7.34,10.0,NETRAL,LAYAK,Mineral,51540.00,2.5953,10706.00,0.5391,0.5015,2097,1.6899,2.72,28.75
Air Isi Ulang,7.34,10.0,NETRAL,LAYAK,Mineral,51492.00,2.5929,10691.60,0.5384,0.5008,2105,1.6963,2.31,28.75
Air Isi Ulang,7.34,10.0,NETRAL,LAYAK,Mineral,51424.80,2.5895,10659.60,0.5368,0.4993,2099,1.6915,2.62,28.75
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,48905.80,2.4626,11798.80,0.5941,0.5371,2120,1.7084,1.54,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,48907.50,2.4627,11827.60,0.5956,0.5384,2120,1.7084,1.54,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,48969.90,2.4659,11792.40,0.5938,0.5368,2118,1.7068,1.64,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,48744.20,2.4545,11722.00,0.5903,0.5336,2118,1.7068,1.64,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,48979.50,2.4664,11837.20,0.5961,0.5388,2119,1.7076,1.59,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,48824.20,2.4585,11768.40,0.5926,0.5357,2119,1.7076,1.59,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,48793.80,2.4570,11776.40,0.5930,0.5360,2120,1.7084,1.54,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,48945.80,2.4647,11821.20,0.5953,0.5381,2120,1.7084,1.54,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49107.50,2.4728,11762.00,0.5923,0.5354,2127,1.7141,1.18,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49195.50,2.4772,11806.80,0.5945,0.5374,2133,1.7189,0.87,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49080.20,2.4714,11768.40,0.5926,0.5357,2122,1.7100,1.44,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49037.00,2.4692,11770.00,0.5927,0.5358,2122,1.7100,1.44,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49289.90,2.4820,11754.00,0.5919,0.5350,2121,1.7092,1.49,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49528.40,2.4940,11770.00,0.5927,0.5351,2119,1.7076,1.59,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49333.10,2.4842,11758.80,0.5921,0.5352,2104,1.6955,2.36,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49401.90,2.4876,11720.40,0.5902,0.5329,2109,1.6996,2.10,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49421.10,2.4886,11789.20,0.5936,0.5366,2110,1.7004,2.05,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49457.90,2.4904,11782.80,0.5933,0.5363,2108,1.6988,2.15,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49493.10,2.4922,11720.40,0.5902,0.5335,2120,1.7084,1.54,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49408.20,2.4879,11821.20,0.5953,0.5381,2111,1.7012,2.00,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49512.20,2.4932,11784.40,0.5934,0.5364,2113,1.7028,1.90,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49609.90,2.4981,11755.60,0.5920,0.5351,2114,1.7036,1.85,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49757.20,2.5055,11770.00,0.5927,0.5358,2113,1.7028,1.90,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49869.20,2.5112,11754.00,0.5919,0.5350,2111,1.7012,2.00,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49869.20,2.5112,11726.80,0.5905,0.5338,2113,1.7028,1.90,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49569.80,2.4961,11646.80,0.5865,0.5295,2113,1.7028,1.90,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49573.00,2.4962,11755.60,0.5920,0.5351,2116,1.7052,1.74,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49797.10,2.5075,11781.20,0.5932,0.5357,2115,1.7044,1.79,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49785.90,2.5070,11829.20,0.5957,0.5384,2116,1.7052,1.74,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49842.00,2.5098,11739.60,0.5911,0.5344,2117,1.7060,1.69,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49830.80,2.5092,11714.00,0.5899,0.5332,2120,1.7084,1.54,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49883.70,2.5119,11806.80,0.5945,0.5374,2118,1.7068,1.64,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49845.20,2.5099,11742.80,0.5913,0.5339,2119,1.7076,1.59,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49877.30,2.5116,11771.60,0.5928,0.5358,2118,1.7068,1.64,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49831.10,2.5092,11755.60,0.5920,0.5351,2117,1.7060,1.69,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50084.00,2.5220,11755.60,0.5920,0.5351,2124,1.7116,1.33,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50091.90,2.5224,11754.00,0.5919,0.5350,2119,1.7076,1.59,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50072.80,2.5214,11778.00,0.5931,0.5361,2118,1.7068,1.64,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49997.40,2.5176,11712.40,0.5898,0.5331,2116,1.7052,1.74,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50029.60,2.5192,11664.40,0.5874,0.5303,2115,1.7044,1.79,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50180.00,2.5268,11696.40,0.5890,0.5318,2117,1.7060,1.69,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50221.60,2.5289,11773.20,0.5928,0.5359,2116,1.7052,1.74,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50095.20,2.5225,11802.00,0.5943,0.5372,2117,1.7060,1.69,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50218.40,2.5287,11731.60,0.5907,0.5340,2129,1.7157,1.08,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50120.80,2.5238,11678.80,0.5881,0.5310,2116,1.7052,1.74,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50167.20,2.5262,11768.40,0.5926,0.5357,2116,1.7052,1.74,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50117.60,2.5237,11730.00,0.5907,0.5339,2116,1.7052,1.74,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49973.60,2.5164,11728.40,0.5906,0.5339,2117,1.7060,1.69,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50101.60,2.5229,11678.80,0.5881,0.5316,2116,1.7052,1.74,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50375.20,2.5366,11667.60,0.5875,0.5311,2115,1.7044,1.79,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50456.80,2.5407,11736.40,0.5910,0.5336,2113,1.7028,1.90,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50280.80,2.5319,11712.40,0.5898,0.5325,2112,1.7020,1.95,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50480.80,2.5419,11773.20,0.5928,0.5359,2112,1.7020,1.95,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50386.40,2.5372,11723.60,0.5903,0.5336,2113,1.7028,1.90,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50080.80,2.5218,11627.60,0.5855,0.5293,2113,1.7028,1.90,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50196.00,2.5276,11730.00,0.5907,0.5339,2113,1.7028,1.90,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50250.40,2.5303,11670.80,0.5877,0.5312,2114,1.7036,1.85,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50536.80,2.5448,11718.80,0.5901,0.5334,2112,1.7020,1.95,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50308.00,2.5332,11707.60,0.5895,0.5329,2129,1.7157,1.08,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50287.20,2.5322,11707.60,0.5895,0.5329,2124,1.7116,1.33,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50490.40,2.5424,11646.80,0.5865,0.5295,2115,1.7044,1.79,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50458.40,2.5408,11736.40,0.5910,0.5342,2117,1.7060,1.69,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50460.00,2.5409,11669.20,0.5876,0.5312,2115,1.7044,1.79,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50616.80,2.5488,11717.20,0.5900,0.5333,2115,1.7044,1.79,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50509.60,2.5434,11710.80,0.5897,0.5331,2116,1.7052,1.74,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50287.20,2.5322,11624.40,0.5853,0.5291,2114,1.7036,1.85,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50604.00,2.5482,11616.40,0.5849,0.5288,2114,1.7036,1.85,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50442.40,2.5400,11741.20,0.5912,0.5344,2118,1.7068,1.64,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50325.60,2.5341,11717.20,0.5900,0.5333,2111,1.7012,2.00,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50506.40,2.5432,11710.80,0.5897,0.5325,2131,1.7173,0.97,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50634.40,2.5497,11666.00,0.5874,0.5310,2111,1.7012,2.00,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50524.00,2.5441,11702.80,0.5893,0.5327,2113,1.7028,1.90,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50493.60,2.5426,11691.60,0.5887,0.5322,2112,1.7020,1.95,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50482.40,2.5420,11718.80,0.5901,0.5334,2113,1.7028,1.90,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50468.00,2.5413,11696.40,0.5890,0.5324,2117,1.7060,1.69,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50277.60,2.5317,11674.00,0.5878,0.5314,2117,1.7060,1.69,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50375.20,2.5366,11688.40,0.5886,0.5320,2116,1.7052,1.74,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50269.60,2.5313,11653.20,0.5868,0.5298,2116,1.7052,1.74,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50418.40,2.5388,11640.40,0.5861,0.5299,2112,1.7020,1.95,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50436.00,2.5397,11642.00,0.5862,0.5293,2114,1.7036,1.85,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50501.60,2.5430,11730.00,0.5907,0.5333,2115,1.7044,1.79,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50213.60,2.5285,11690.00,0.5886,0.5315,2117,1.7060,1.69,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50309.60,2.5333,11662.80,0.5873,0.5309,2113,1.7028,1.90,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50405.60,2.5382,11685.20,0.5884,0.5313,2114,1.7036,1.85,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50552.80,2.5456,11592.40,0.5837,0.5277,2115,1.7044,1.79,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50448.80,2.5403,11610.00,0.5846,0.5279,2118,1.7068,1.64,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50303.20,2.5330,11629.20,0.5856,0.5293,2114,1.7036,1.85,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50120.80,2.5238,11600.40,0.5841,0.5280,2116,1.7052,1.74,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50469.60,2.5414,11595.60,0.5839,0.5272,2117,1.7060,1.69,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50253.60,2.5305,11650.00,0.5866,0.5303,2118,1.7068,1.64,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50389.60,2.5374,11595.60,0.5839,0.5272,2120,1.7084,1.54,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50250.40,2.5303,11598.80,0.5841,0.5280,2118,1.7068,1.64,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50373.60,2.5366,11586.00,0.5834,0.5274,2119,1.7076,1.59,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50154.40,2.5255,11586.00,0.5834,0.5274,2116,1.7052,1.74,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50168.80,2.5262,11546.00,0.5814,0.5250,2139,1.7237,0.56,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50178.40,2.5267,11568.40,0.5825,0.5260,2119,1.7076,1.59,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50159.20,2.5258,11485.20,0.5783,0.5228,2117,1.7060,1.69,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50212.00,2.5284,11602.00,0.5842,0.5281,2118,1.7068,1.64,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50210.40,2.5283,11664.40,0.5874,0.5309,2120,1.7084,1.54,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50277.60,2.5317,11581.20,0.5832,0.5272,2119,1.7076,1.59,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49925.60,2.5140,11651.60,0.5867,0.5298,2118,1.7068,1.64,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49906.20,2.5130,11563.60,0.5823,0.5258,2118,1.7068,1.64,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49903.10,2.5129,11622.80,0.5853,0.5291,2121,1.7092,1.49,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50023.20,2.5189,11605.20,0.5844,0.5277,2128,1.7149,1.13,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49888.60,2.5121,11544.40,0.5813,0.5255,2118,1.7068,1.64,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50076.00,2.5216,11624.40,0.5853,0.5291,2118,1.7068,1.64,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50259.90,2.5308,11518.80,0.5800,0.5237,2106,1.6971,2.26,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50149.40,2.5253,11544.40,0.5813,0.5249,2131,1.7173,0.97,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50000.70,2.5178,11605.20,0.5844,0.5283,2120,1.7084,1.54,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49936.70,2.5146,11586.00,0.5834,0.5274,2120,1.7084,1.54,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50079.20,2.5217,11547.60,0.5815,0.5256,2118,1.7068,1.64,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49893.50,2.5124,11570.00,0.5826,0.5266,2117,1.7060,1.69,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50141.40,2.5249,11565.20,0.5824,0.5258,2118,1.7068,1.64,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50027.70,2.5191,11550.80,0.5816,0.5258,2117,1.7060,1.69,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49826.20,2.5090,11510.80,0.5796,0.5240,2116,1.7052,1.74,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49962.00,2.5158,11605.20,0.5844,0.5283,2116,1.7052,1.74,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50136.50,2.5246,11522.00,0.5802,0.5245,2116,1.7052,1.74,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49845.30,2.5099,11560.40,0.5821,0.5256,2116,1.7052,1.74,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50008.70,2.5182,11562.00,0.5822,0.5263,2113,1.7028,1.90,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50019.70,2.5187,11587.60,0.5835,0.5274,2116,1.7052,1.74,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50120.60,2.5238,11602.00,0.5842,0.5281,2116,1.7052,1.74,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50018.10,2.5187,11470.80,0.5776,0.5221,2118,1.7068,1.64,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50047.00,2.5201,11595.60,0.5839,0.5278,2128,1.7149,1.13,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49936.50,2.5145,11589.20,0.5836,0.5269,2112,1.7020,1.95,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49882.20,2.5118,11622.80,0.5853,0.5291,2113,1.7028,1.90,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49954.00,2.5154,11507.60,0.5795,0.5238,2116,1.7052,1.74,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49861.40,2.5108,11552.40,0.5817,0.5258,2113,1.7028,1.90,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49870.90,2.5112,11587.60,0.5835,0.5274,2113,1.7028,1.90,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50155.70,2.5256,11542.80,0.5812,0.5254,2112,1.7020,1.95,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50220.00,2.5288,11563.60,0.5823,0.5264,2114,1.7036,1.85,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49862.70,2.5108,11630.80,0.5857,0.5288,2112,1.7020,1.95,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50231.00,2.5294,11522.00,0.5802,0.5245,2112,1.7020,1.95,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50191.10,2.5274,11517.20,0.5799,0.5242,2112,1.7020,1.95,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50082.20,2.5219,11603.60,0.5843,0.5282,2110,1.7004,2.05,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50064.60,2.5210,11526.80,0.5804,0.5247,2107,1.6979,2.21,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49880.50,2.5117,11584.40,0.5833,0.5273,2110,1.7004,2.05,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,49967.10,2.5161,11648.40,0.5866,0.5302,2112,1.7020,1.95,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50042.20,2.5199,11598.80,0.5841,0.5274,2112,1.7020,1.95,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50234.30,2.5295,11544.40,0.5813,0.5249,2124,1.7116,1.33,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50279.10,2.5318,11576.40,0.5829,0.5269,2114,1.7036,1.85,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50164.00,2.5260,11518.80,0.5800,0.5237,2116,1.7052,1.74,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50075.80,2.5216,11512.40,0.5797,0.5240,2117,1.7060,1.69,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50240.80,2.5299,11541.20,0.5812,0.5253,2117,1.7060,1.69,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50096.60,2.5226,11491.60,0.5787,0.5231,2117,1.7060,1.69,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50213.60,2.5285,11531.60,0.5807,0.5249,2115,1.7044,1.79,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50149.50,2.5253,11520.40,0.5801,0.5244,2115,1.7044,1.79,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50168.80,2.5262,11418.00,0.5750,0.5191,2115,1.7044,1.79,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50135.20,2.5245,11525.20,0.5803,0.5246,2130,1.7165,1.03,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50170.40,2.5263,11446.80,0.5764,0.5210,2116,1.7052,1.74,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50392.80,2.5375,11562.00,0.5822,0.5263,2118,1.7068,1.64,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50381.60,2.5370,11550.80,0.5816,0.5258,2120,1.7084,1.54,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50212.00,2.5284,11456.40,0.5769,0.5215,2117,1.7060,1.69,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50072.80,2.5214,11544.40,0.5813,0.5255,2119,1.7076,1.59,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50082.40,2.5219,11512.40,0.5797,0.5240,2118,1.7068,1.64,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50128.80,2.5242,11626.00,0.5854,0.5292,2118,1.7068,1.64,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50324.00,2.5341,11414.80,0.5748,0.5196,2117,1.7060,1.69,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50397.60,2.5378,11539.60,0.5811,0.5253,2120,1.7084,1.54,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50426.40,2.5392,11520.40,0.5801,0.5244,2121,1.7092,1.49,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50266.40,2.5312,11472.40,0.5777,0.5222,2119,1.7076,1.59,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50087.20,2.5221,11504.40,0.5793,0.5237,2118,1.7068,1.64,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50304.80,2.5331,11528.40,0.5805,0.5248,2120,1.7084,1.54,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50252.00,2.5304,11562.00,0.5822,0.5263,2118,1.7068,1.64,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50095.20,2.5225,11502.80,0.5792,0.5236,2115,1.7044,1.79,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50556.00,2.5457,11434.00,0.5758,0.5205,2118,1.7068,1.64,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50287.20,2.5322,11510.80,0.5796,0.5240,2119,1.7076,1.59,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50300.00,2.5328,11520.40,0.5801,0.5244,2118,1.7068,1.64,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50544.80,2.5452,11482.00,0.5782,0.5226,2118,1.7068,1.64,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50380.00,2.5369,11522.00,0.5802,0.5245,2119,1.7076,1.59,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50328.80,2.5343,11488.40,0.5785,0.5229,2117,1.7060,1.69,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50549.60,2.5454,11501.20,0.5791,0.5235,2121,1.7092,1.49,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50316.00,2.5337,11448.40,0.5765,0.5211,2119,1.7076,1.59,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50298.40,2.5328,11461.20,0.5771,0.5217,2116,1.7052,1.74,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50437.60,2.5398,11515.60,0.5799,0.5242,2130,1.7165,1.03,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50295.20,2.5326,11522.00,0.5802,0.5245,2116,1.7052,1.74,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50269.60,2.5313,11453.20,0.5767,0.5213,2116,1.7052,1.74,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50271.20,2.5314,11469.20,0.5775,0.5221,2116,1.7052,1.74,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50549.60,2.5454,11485.20,0.5783,0.5228,2119,1.7076,1.59,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50282.40,2.5320,11432.40,0.5757,0.5204,2116,1.7052,1.74,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50428.00,2.5393,11442.00,0.5762,0.5208,2128,1.7149,1.13,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50575.20,2.5467,11469.20,0.5775,0.5221,2115,1.7044,1.79,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50300.00,2.5328,11502.80,0.5792,0.5236,2137,1.7221,0.67,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50620.00,2.5490,11421.20,0.5751,0.5199,2117,1.7060,1.69,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50498.40,2.5428,11498.00,0.5790,0.5234,2115,1.7044,1.79,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50296.80,2.5327,11411.60,0.5746,0.5189,2116,1.7052,1.74,30.38
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50343.20,2.5350,11445.20,0.5763,0.5210,2118,1.7068,1.64,30.31
Ades,7.27,181.0,NETRAL,LAYAK,Mineral,50511.20,2.5435,11486.80,0.5784,0.5229,2118,1.7068,1.64,30.31
